Nazwa szkoły,Ulica nr,powiat - nazwa,Gmina/Dzielnica - nazwa,lat,long
SP IM. JANA PAWŁA II W PROSTYNI,60,Ostrowski,Małkinia Górna,52.6932185,22.019689
SP IM. KS. JANA TWARDOWSKIEGO W GLINIE,83,Ostrowski,Małkinia Górna,52.6932185,22.019689
SP NR 2 IM. FRYDERYKA CHOPINA,Leśna 15,Ostrowski,Małkinia Górna,52.694401,22.05869667785768
SP NR 1 IM. MARII CURIE - SKŁODOWSKIEJ W MAŁKINI GÓRNEJ,Ostrowska 58,Ostrowski,Małkinia Górna,52.69760555,22.02368042308815
SP IM. MARII KONOPNICKIEJ W NURZE,Łomżyńska 14,Ostrowski,Nur,52.67231795,22.320444280984184
SP NR 1 IM.TADEUSZA KOŚCIUSZKI,Partyzantów 39,Ostrowski,Ostrów Mazowiecka,52.7983629,21.8898491
SP NR 4 IM. 18. PUŁKU ARTYLERII LEKKIEJ,Szkoły Podchorążych Piechoty 1,Ostrowski,Ostrów Mazowiecka,52.82149,21.85856
SP NR 2 IM. PAPIEŻA JANA PAWŁA II,Gen. Stefana Grota Roweckiego 6,Ostrowski,Ostrów Mazowiecka,52.8058436,21.895208556751953
SP NR 3 IM. JANUSZA KORCZAKA,Widnichowska 4,Ostrowski,Ostrów Mazowiecka,52.80494205,21.90399524549416
PUBLICZNA SP IM.MARII KONOPNICKIEJ W STARYM LUBIEJEWIE,Szkolna 15,Ostrowski,Ostrów Mazowiecka,52.8036885,21.907852375050997
PUBLICZNA SP IM. MJR HENRYKA SUCHARSKIEGO W JELONKACH,16,Ostrowski,Ostrów Mazowiecka,52.814987200000004,21.8544584854641
PUBLICZNA SP IM.PŁK.DYPL.LUDWIKA BOCIAŃSKIEGO W KOMOROWIE,Mazowiecka 81,Ostrowski,Ostrów Mazowiecka,52.833236400000004,21.837042300734403
PUBLICZNA SP IM.KORNELA MAKUSZYŃSKIEGO W UGNIEWIE,Szkolna 28,Ostrowski,Ostrów Mazowiecka,52.8030925,21.9099475
PUBLICZNA SP IM.MARII DĄBROWSKIEJ W DUDACH,19,Ostrowski,Ostrów Mazowiecka,52.797185,21.928353138296806
PUBLICZNA SP IM.KARDYNAŁA STEFANA WYSZYŃSKIEGO W DYBKACH,18,Ostrowski,Ostrów Mazowiecka,52.82322955,21.895589359255375
PUBLICZNA SP IM.JANUSZA KORCZAKA W JASIENICY,Pawła Jasienicy 23,Ostrowski,Ostrów Mazowiecka,52.80435645,22.040295304368875
PUBLICZNA SP IM.POWSTAŃCÓW 1863 ROKU W NAGOSZEWIE,40,Ostrowski,Ostrów Mazowiecka,52.827928799999995,21.892160350000005
NIEPUBLICZNA SP IM> RTM>WITOLDA PILECKIEGO W KOZIKACH,2,Ostrowski,Ostrów Mazowiecka,52.79715505,21.925699540575273
NIEPUBLICZNA SP IM.ZESŁAŃCÓW SYBERYJSKICH W KALINOWIE,90,Ostrowski,Ostrów Mazowiecka,52.8000429,21.897638
SP IM. JANA PAWŁA II - PAPIEŻA POLAKA W STARYM LUBOTYNIU,7,Ostrowski,Stary Lubotyń,52.9327368,21.935353840017292
SP IM KARDYNAŁA STEFANA WYSZYŃSKIEGO W SZULBORZU WIELKIM,Szarych Szeregów 1,Ostrowski,Szulborze Wielkie,52.76146475,22.2130912
PUBLICZNA SP IM. ŻOŁNIERZY ARMII KRAJOWEJ W BRUDKACH STARYCH,73,Ostrowski,Wąsewo,52.87309,21.67353
PUBLICZNA SP IM.STANISŁAWA STASZICA W WĄSEWIE,Szkolna 1,Ostrowski,Wąsewo,52.87708485,21.676802524379433
PUBLICZNA SP IM. MARII KONOPNICKIEJ W RZĄŚNIKU WŁOŚCIAŃSKIM,30,Ostrowski,Wąsewo,52.87309,21.67353
NIEPUBLICZNA SP W TRYNOSACH-OSIEDLE,14,Ostrowski,Wąsewo,52.5820733,18.489992223547095
PUBLICZNA SP IMIENIA JANA PAWŁA II W ZARĘBACH KOŚCIELNYCH,Farna 20,Ostrowski,Zaręby Kościelne,52.755721300000005,22.119699440541964
SP IM. ALEKSANDRA KOPCIA W ZAWADACH,51,Ostrołęcki,Baranowo,53.8254307,21.42469933862239
SP IM . JANA PAWŁA II W BARANOWIE,Niepodległości 27,Ostrołęcki,Baranowo,53.1759729,21.2908672
SP W JASTRZĄBCE,33,Ostrołęcki,Baranowo,53.82588475,21.44908301617839
SP W WOLI BŁĘDOWSKIEJ,13,Ostrołęcki,Baranowo,52.61265,18.31973
SP SIGIE IM. KAROLA ADAMIECKIEGO W CZARNOTRZEWIU,16,Ostrołęcki,Baranowo,52.6141916,18.3186867
PUBLICZNA SP IM. JANA PAWŁA II W CZARNI,42,Ostrołęcki,Czarnia,53.2742927,21.6467256
PUBLICZNA SP IM. BRATA ZENONA ŻEBROWSKIEGO W SUROWEM,194,Ostrołęcki,Czarnia,53.3430556,21.5636111
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W CZERWINIE,Piastowska 23A,Ostrołęcki,Czerwin,52.9484698,21.748881481982473
SP W PISKACH,Juliusza Słowackiego 22,Ostrołęcki,Czerwin,52.9927692,21.865064746286663
SP IM. MIKOŁAJA KOPERNIKA W GOWOROWIE,43a,Ostrołęcki,Goworowo,52.9006864,21.5570366
SP IM. ŚW. STANISŁAWA KOSTKI W KUNINIE,22a,Ostrołęcki,Goworowo,52.9006864,21.5570366
SP IM. JANUSZA KORCZAKA W PASIEKACH,Szkolna 2,Ostrołęcki,Goworowo,52.9056539,21.5621774
SP IM. KS.JANA TWARDOWSKIEGO W CHUDKU,36,Ostrołęcki,Kadzidło,53.2345757,21.4642685
SP IM. KS. JERZEGO POPIEŁUSZKI W WACHU,96,Ostrołęcki,Kadzidło,53.2345757,21.4642685
SP W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. PAPIEŻA JANA PAWŁA II W DYLEWIE,Szkolna 1,Ostrołęcki,Kadzidło,53.2298424,21.4655045
SP IM. ŚW. STANISŁAWA KOSTKI W JAZGARCE,54,Ostrołęcki,Kadzidło,53.2345757,21.4642685
SP W CZARNI,67,Ostrołęcki,Kadzidło,53.2345757,21.4642685
SP W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KADZIDLE,Kościuszki 13,Ostrołęcki,Kadzidło,53.2314566,21.465590665799947
SP W OLSZEWCE,24A,Ostrołęcki,Lelis,53.1779313,21.5570312
SP W OBIERWI,120A,Ostrołęcki,Lelis,53.1779313,21.5570312
SP W NASIADKACH,37,Ostrołęcki,Lelis,53.1779313,21.5570312
SP W DĄBRÓWCE,55,Ostrołęcki,Lelis,53.1779313,21.5570312
SP IM. ŚW. JANA PAWŁA II W ŁĘGU STAROŚCIŃSKIM,23,Ostrołęcki,Lelis,53.1110988,21.5818206
SP W ŁĘGU PRZEDMIEJSKIM,80,Ostrołęcki,Lelis,53.1779313,21.5570312
SP W LELISIE,Szkolna 51,Ostrołęcki,Lelis,53.1802036,21.5568721
SP W BIAŁOBIELI,Szkolna 1,Ostrołęcki,Lelis,53.1729705,21.55548921441532
PUBLICZNA SP SIGIE IM KAROLA ADAMIECKIEGO W PEŁTACH,37,Ostrołęcki,Myszyniec,53.3909766,21.366320531180584
PUBLICZNA SP IM. BRATA ZENONA ŻEBROWSKIEGO W WYKROCIE,21c,Ostrołęcki,Myszyniec,53.3831962,21.3420723
PUBLICZNA SP W WYDMUSACH,117K,Ostrołęcki,Myszyniec,53.3831962,21.3420723
PUBLICZNA SP W ZALESIU,36A,Ostrołęcki,Myszyniec,53.3831962,21.3420723
PUBLICZNA SP W WOLKOWYCH,1,Ostrołęcki,Myszyniec,51.872835300000006,16.00273753848315
PUBLICZNA SP IM. KAZIMIERZA STEFANOWICZA W MYSZYŃCU,Dzieci Polskich 1,Ostrołęcki,Myszyniec,53.387375750000004,21.343625886470022
PUBLICZNA SP IM. ARMII KRAJOWEJ W KRYSIAKACH,29,Ostrołęcki,Myszyniec,52.485794299999995,21.0802676567953
PUBLICZNA SP W OLSZYNACH,34A,Ostrołęcki,Myszyniec,53.3831962,21.3420723
SP W BIAŁUSNYM LASKU,19,Ostrołęcki,Myszyniec,51.8741459,15.999811426029858
SP W NOWEJ WSI,Szkolna 1A,Ostrołęcki,Olszewo-Borki,53.0882161,21.4087844
SP IM. JANUSZA KORCZAKA W ANTONIACH,Szkolna 6,Ostrołęcki,Olszewo-Borki,53.0882864,21.410455
SP W GRABÓWKU,20,Ostrołęcki,Olszewo-Borki,53.0679398,21.5226162
SP IM. WŁADYSŁAWA BRONIEWSKIEGO W OLSZEWIE-BORKACH,Władysława Broniewskiego 17,Ostrołęcki,Olszewo-Borki,53.06713165,21.52710943786262
SP STOWARZYSZENIA INICJATYW GOSPODARCZYCH I EDUKACYJNYCH IM. KAROLA ADAMIECKIEGO W RŻAŃCU,14A,Ostrołęcki,Olszewo-Borki,53.0679398,21.5226162
SP W PRZYSTANI,33,Ostrołęcki,Olszewo-Borki,53.0679398,21.5226162
SP,8A,Ostrołęcki,Rzekuń,53.048365,21.6260703
SP IM. GEN. J. BEMA,Nowa 7,Ostrołęcki,Rzekuń,53.046148599999995,21.632000511988313
SP IM. ARMII KRAJOWEJ,44,Ostrołęcki,Rzekuń,53.0488882,21.622122573844408
SP IM. ORŁA BIAŁEGO,107,Ostrołęcki,Rzekuń,53.1295308,21.692362702001
SP IM. MIECZYSŁAWA CZYCHOWSKIEGO,6A,Ostrołęcki,Rzekuń,53.048365,21.6260703
SP NR 1 IM. KSIĘDZA ANTONIEGO PĘKSY,Długa 90,Ostrołęcki,Rzekuń,53.12080655,21.664551164603942
SP NR 2 W LASKOWCU,Mazurska 28,Ostrołęcki,Rzekuń,53.11677965,21.66303421077242
SP W KLECZKOWIE,Bielawska 2,Ostrołęcki,Troszyn,53.0538141,21.84896288576131
SP W TROSZYNIE IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO,Szkolna 4,Ostrołęcki,Troszyn,53.031837499999995,21.73047160941927
SP IM. HENRYKA SIENKIEWICZA W ŁYSYCH,Szkolna 1,Ostrołęcki,Łyse,53.365955,21.5514278
SP IM. KAROLA ADAMIECKIEGO W PUPKOWIŹNIE,38,Ostrołęcki,Łyse,53.3713486,21.5117383
SP SIGIE IM. KAROLA ADAMIECKIEGO W WARMIAKU,16,Ostrołęcki,Łyse,53.3381079,21.5649421
SP W ZALASIU,1,Ostrołęcki,Łyse,53.3533572,21.5826725
SP IM. STACHA KONWY W DĘBACH,9,Ostrołęcki,Łyse,52.90769805,23.11017797107817
SP W WEJDZIE,58,Ostrołęcki,Łyse,53.3527596,21.5501327
SP IM. STANISŁAWA KRUPKI W ŁĄCZKACH,103,Ostrołęcki,Łyse,53.3811294,21.5216749
SP NR 1 IM. STANISŁAWA JACHOWICZA,"Gen. Augusta Emila Fieldorfa ""Nila"" 4/6",Ostrołęka,Ostrołęka,53.0803922,21.57303786564417
SP NR 6 IM. ORŁA BIAŁEGO W OSTROŁĘCE,Henryka Sienkiewicza 15,Ostrołęka,Ostrołęka,53.078041,21.56636885
SP NR 5 IM. ZOFII NIEDZIAŁKOWSKIEJ W OSTROŁĘCE,gen. Józefa Hallera 12,Ostrołęka,Ostrołęka,53.0836138,21.5813273
SP NR 10 IM. JANA PAWŁA II W OSTROŁĘCE,Ks. Franciszka Blachnickiego 16,Ostrołęka,Ostrołęka,53.072826500000005,21.590076619724137
SP NR 4 W OSTROŁĘCE,Legionowa 17,Ostrołęka,Ostrołęka,53.0992849,21.620903916351093
SPOŁECZNA SP SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Koszarowa 3,Ostrołęka,Ostrołęka,53.1000456,21.620391347808763
SP NR 3 IM. ADAMA MICKIEWICZA W OSTROŁĘCE,Ignacego Jerzego Skowrońskiego 8,Ostrołęka,Ostrołęka,53.0539529,21.60288662581614
SP NR 2 IM. STANISŁAWA STASZICA W OSTROŁĘCE,Papiernicza 1,Ostrołęka,Ostrołęka,53.0887411,21.582375176667604
SP W CELESTYNOWIE,Wrzosowa 42,Otwocki,Celestynów,52.05820945,21.38206794452299
SP IM. MIKOŁAJA KOPERNIKA W OSTROWIE,Kościelna 1,Otwocki,Celestynów,52.08209,21.34996
SP W REGUCIE,Wiatraczna 13,Otwocki,Celestynów,52.03758765,21.378529883487047
SP W STAREJ WSI,Fabryczna 6,Otwocki,Celestynów,52.083572149999995,21.356467772531857
SP NR 2 IM. ROMUALDA TRAUGUTTA,Graniczna 26,Otwocki,Józefów,52.14572045,21.215338219358117
SP NR 1 IM. OLOFA PALMEGO,Mickiewicza 11,Otwocki,Józefów,52.136083,21.2406242192639
SP SPECJALNA NR 4 W JÓZEFOWIE MŁODZIEŻOWY OŚRODEK SOCJOTERAPII „JĘDRUŚ” W JÓZEFOWIE,Główna 10,Otwocki,Józefów,52.39463,20.98108
"""STRUMIENIE"" SP STOWARZYSZENIA STERNIK",3 Maja 129,Otwocki,Józefów,52.1269065,21.2358154
SP NR 3 IM. ŁĄCZNICZEK ARMII KRAJOWEJ W JÓZEFOWIE,Leśna 39,Otwocki,Józefów,52.1291584,21.22733221088957
SP ŚW. TOMASZA Z AKWINU,Piotra Skargi 13,Otwocki,Józefów,52.1386314,21.2276019
NIEPUBLICZNA SP W JÓZEFOWIE,Parkowa 4,Otwocki,Józefów,52.13521905,21.233745023225808
SP W NADBRZEŻU,Szkolna 4,Otwocki,Karczew,52.0511487,21.2204445
SP NR 2 W KARCZEWIE,Otwocka 13,Otwocki,Karczew,52.08226205,21.249236394715265
SP W GLINKACH,50,Otwocki,Karczew,52.0782795,21.2508068
SP W OTWOCKU WIELKIM,Zamkowa 4,Otwocki,Karczew,52.05428815,21.249626952681577
SP NR 1 W KARCZEWIE IM. BOLESŁAWA PRUSA,Franciszka Bielińskiego 7,Otwocki,Karczew,52.07461,21.24834
SP W SOBIEKURSKU,36,Otwocki,Karczew,52.0782795,21.2508068
SP SOKRATES,Rynek Zygmunta Starego 33,Otwocki,Karczew,52.076199,21.2492605454386
SP W KĄTACH,Królewska 58,Otwocki,Kołbiel,52.01782275,21.476013105825245
SP IM. ARMII KRAJOWEJ W KOŁBIELI,Szkolna 5,Otwocki,Kołbiel,52.06306,21.48469
SP IM. KAWALERÓW ORDERU UŚMIECHU W RUDZIENKU,Szkolna 11,Otwocki,Kołbiel,52.0412088,21.4376263
SP IM. KS. JANA TWARDOWSKIEGO W CZŁEKÓWCE,62,Otwocki,Kołbiel,52.0648811,21.4804165
SP IM. ORŁA BIAŁEGO W AUGUSTÓWCE,Kolejowa 2,Otwocki,Osieck,51.984841849999995,21.49241275
SP IM. POWSTAŃCÓW STYCZNIOWYCH,Warszawska 61,Otwocki,Osieck,51.95873375,21.42070583681584
SP NR 9 IM. JANA PAWŁA II,Gabriela Narutowicza 275,Otwocki,Otwock,52.11259855,21.33461661565789
SP NR 12 IM.KORNELA MAKUSZYŃSKIEGO W OTWOCKU,Michała Andriollego 76,Otwocki,Otwock,52.0974388,21.2692581
SP NR 5 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JADWIGI KORCZAKOWSKIEJ,Juliusza Słowackiego 66,Otwocki,Otwock,52.12204105,21.256614214978974
SP NR 6 IM. MICHAŁA ELWIRO ANDRIOLLEGO W OTWOCKU,Ambasadorska 1,Otwocki,Otwock,52.10763405,21.23858100967179
SP NR 8 IM.GEN.JULIANA FILIPOWICZA W OTWOCKU,Stefana Żeromskiego 235,Otwocki,Otwock,52.1366146,21.331892701467495
SP NR 1 IM. WŁADYSŁAWA REYMONTA W OTWOCKU,Karczewska 14/16,Otwocki,Otwock,52.10198175,21.262840974305288
SPOŁECZNA SP NR 96 IM.ŚWIĘTEJ RODZINY,Hugona Kołłątaja 80/82,Otwocki,Otwock,52.121830700000004,21.246009604008904
SP NR 2 IM. IRENY SENDLEROWEJ,Józefa Poniatowskiego 47/49,Otwocki,Otwock,52.0973774,21.286810570391694
SP NR 3 IM. TOMASZA MORUSA,Tadeusza Kościuszki 28,Otwocki,Otwock,52.1062089,21.2711246
"SP NR 7 IM. BATALIONU ""ZOŚKA"" Z ODDZIAŁAMI INTEGRACYJNYMI",Majowa 267,Otwocki,Otwock,52.1419171,21.2932391
NIEPUBLICZNA SP IM. NOBLISTÓW POLSKICH,Czerska 21,Otwocki,Otwock,52.1030226,21.2477206
SP NR 4 IM. JÓZEFA PIŁSUDSKIEGO,Szkolna 31,Otwocki,Otwock,52.103587000000005,21.25545088104979
PUBLICZNA SP W WARSZAWICACH,13,Otwocki,Sobienie-Jeziory,51.9311432,21.3026615
PUBLICZNA SP IM. JANA PAWŁA II W SOBIENIACH-JEZIORACH,Garwolińska 14,Otwocki,Sobienie-Jeziory,51.93113905,21.305201194419368
PUBLICZNA SP IM. BATALIONÓW CHŁOPSKICH W SIEDZOWIE,30A,Otwocki,Sobienie-Jeziory,51.9311432,21.3026615
SP Z ODDZIAŁAMI INTEGRACYJNYMI IM. BOHATERSKICH LOTNIKÓW POLSKICH W WIĄZOWNIE,Kościelna 20,Otwocki,Wiązowna,52.1701701,21.296526415424367
SP IM. WINCENTEGO WITOSA W GLINIANCE,Napoleońska 1,Otwocki,Wiązowna,52.1293405,21.421896099386206
SP IM. CYPRIANA KAMILA NORWIDA W ZAKRĘCIE,Szkolna 11,Otwocki,Wiązowna,52.2179168,21.28559992777832
SP IM. 1 PUŁKU SZWOLEŻERÓW JÓZEFA PIŁSUDSKIEGO W MALCANOWIE,Mazowiecka 55,Otwocki,Wiązowna,52.147582549999996,21.36949503580567
"DWUJĘZYCZNA SP ""SMART SCHOOL""",Trakt Brzeski 75d,Otwocki,Wiązowna,52.2224469,21.2541413
SP IM. POLSKI NIEPODLEGŁEJ W BANIOSZE,Szkolna 1,Piaseczyński,Góra Kalwaria,52.0228681,21.12060309461824
SP NR 2 IM.KSIĘCIA JANUSZA W GÓRZE KALWARII,Kalwaryjska 3,Piaseczyński,Góra Kalwaria,51.980805849999996,21.213290095362183
SP IM. WŁADYSŁAWA REYMONTA W CONIEWIE,28,Piaseczyński,Góra Kalwaria,51.9843765,21.2140226
SP IM. FELIKSA KAPACKIEGO W CENDROWICACH,Szkolna 4,Piaseczyński,Góra Kalwaria,52.02317985,21.1196276
SP IM.ORŁA BIAŁEGO W BRZEŚCACH,Wilanowska 55,Piaseczyński,Góra Kalwaria,52.02937235,21.184236267325986
SP IM. KAWALERÓW ORDERU UŚMIECHU W CZERSKU,Warszawska 17,Piaseczyński,Góra Kalwaria,51.96040535,21.22702903524067
SP IM. BŁOGOSŁAWIONEGO OJCA STANISŁAWA PAPCZYŃSKIEGO W KĄTACH,Puławska 4,Piaseczyński,Góra Kalwaria,52.00189039999999,21.172578048515206
SP NR 2,Stefana Żeromskiego 15,Piaseczyński,Konstancin-Jeziorna,52.0793892,21.1230687
SP INTEGRACYJNA NR 5,Szkolna 7,Piaseczyński,Konstancin-Jeziorna,52.090417200000005,21.111487326629245
SP NR 3,Bielawska 57,Piaseczyński,Konstancin-Jeziorna,52.1006357,21.124572939270767
SP NR 4,Wilanowska 218,Piaseczyński,Konstancin-Jeziorna,52.0900045,21.1223425
SP NR 6,9,Piaseczyński,Konstancin-Jeziorna,52.102924349999995,21.116249145343787
NO BELL SP MONTESSORI,Mirkowska 39 B,Piaseczyński,Konstancin-Jeziorna,52.1016311,21.13072982347544
SP NR 1,Wojewódzka 12,Piaseczyński,Konstancin-Jeziorna,52.07874215,21.10077050150707
SP W LESZNOWOLI,Szkolna 6,Piaseczyński,Lesznowola,52.087496200000004,20.95039599735911
SP IM. JANA PAWŁA II W ŁAZACH,Księdza Kanonika Henryka Słojewskiego 1,Piaseczyński,Lesznowola,52.0776688,20.8903914
SP W NOWEJ IWICZNEJ,Ignacego Krasickiego 56,Piaseczyński,Lesznowola,52.091421,21.002234140782186
NIEPUBLICZNA INTEGRACYJNA SP,Krótka 11,Piaseczyński,Lesznowola,51.91415955,20.8997004
SP IM. MARII KONOPNICKIEJ W MROKOWIE,Marii Świątkiewicz 2a,Piaseczyński,Lesznowola,52.04007295,20.86044505199842
SP IM. POLSKICH OLIMPIJCZYKÓW W MYSIADLE,Kwiatowa 28,Piaseczyński,Lesznowola,52.07932045,20.86971178443941
"PRYWATNA SP NR 72 ""SZKOŁA MARZEŃ""",Okrężna 25A,Piaseczyński,Lesznowola,52.08239765,20.954856571234448
NIEPUBLICZNA SP IM. FERDYNANDA MAGELLANA,Wiejska 1,Piaseczyński,Lesznowola,52.0836,20.89682
NIEPUBLICZNA SP DA VINCI,Sadowa 34H,Piaseczyński,Lesznowola,52.0430645,20.828893558752046
NIEPUBLICZNA KATOLICKA SP IM. BŁ. KS. JERZEGO POPIEŁUSZKI,Wojska Polskiego 31,Piaseczyński,Lesznowola,52.064907700000006,20.92367147664327
"""AKADEMIA DZIECKA"" NIEPUBLICZNA SP",Postępu 102,Piaseczyński,Lesznowola,52.1018462,20.976234920294722
"""AKADEMIA ROSENBERGA"" NIEPUBLICZNA SP",Kwitnącej Wiśni 13,Piaseczyński,Lesznowola,52.07595135,20.989520093124653
SP W ZAMIENIU,Waniliowa 7,Piaseczyński,Lesznowola,52.11300505,20.965143909672694
SP NR 3 IM.TADEUSZA ZAWADZKIEGO ZOŚKI W PIASECZNIE,Główna 50,Piaseczyński,Piaseczno,52.057352800000004,20.98274124946239
SP IM. WSPÓLNEJ EUROPY W ZALESIU GÓRNYM,Sarenki 20,Piaseczyński,Piaseczno,52.0256117,21.032656819605215
SP IM.KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA W JAZGARZEWIE,Szkolna 10,Piaseczyński,Piaseczno,52.0773551,21.02297993175558
SP NR 2 IM.EWY KRAUZE W PIASECZNIE,Aleja Kasztanów 12,Piaseczyński,Piaseczno,52.0586201,21.01478349888724
SP IM.TADEUSZA KOŚCIUSZKI W GŁOSKOWIE,Millenium 76,Piaseczyński,Piaseczno,52.0371975,20.9426601
SP NR 1 IM. JÓZEFA PIŁSUDSKIEGO W PIASECZNIE,Świętojańska 18,Piaseczyński,Piaseczno,52.06472875,21.0288658431436
SP IM. KSIĘDZA JANA TWARDOWSKIEGO W CHYLICACH,Dworska 2,Piaseczyński,Piaseczno,52.0529944,21.004994605618155
SP NR 5 IM.KRZYSZTOFA KAMILA BACZYŃSKIEGO W PIASECZNIE,Szkolna 14,Piaseczyński,Piaseczno,52.077191,21.021133289889853
SP IM. MIECZYSŁAWA FOGGA W ZŁOTOKŁOSIE,Traugutta 10,Piaseczyński,Piaseczno,52.061049600000004,20.9978862140049
SP IM. JANUSZA KORCZAKA W JÓZEFOSŁAWIU,Kameralna 11,Piaseczyński,Piaseczno,52.1023854,21.0521679
PRYWATNA SP NR 72 SZKOŁA MARZEŃ,Zielona 14,Piaseczyński,Piaseczno,52.079802799999996,21.048914118423788
NIEPUBLICZNA PODSTAWOWA SZKOŁA ODKRYWCÓW,Ogrodowa 14,Piaseczyński,Piaseczno,52.02514545,20.908583129244693
"PRYWATNA SP ""WORLD SCHOOL""",Pod Bateriami 60,Piaseczyński,Piaseczno,52.05057535,20.993550851708466
PRYWATNA SP EUREKA IM.HYPATII Z ALEKSANDRII,Przebudzenia Wiosny 32,Piaseczyński,Piaseczno,52.0306885,21.018341420454554
PUBLICZNA SP NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI,Julianowska 66B,Piaseczyński,Piaseczno,52.0907084,21.05091977479328
SP SPECJALNA IM. ŚW. MAŁGORZATY Z KORTONY,Zgoda 14,Piaseczyński,Piaseczno,52.0772932,21.029307582
SP NR 4 IM. MARII SKŁODOWSKIEJ-CURIE W PIASECZNIE,Jana Pawła II 55,Piaseczyński,Piaseczno,52.0735318,21.0130571
NIEPUBLICZNA SP GAUDEAMUS,Ogrodowa 20B,Piaseczyński,Piaseczno,52.1026827,21.039939480542266
NIEPUBLICZNA SP THAMES BRITISH SCHOOL,Mazowiecka 43,Piaseczyński,Piaseczno,52.06203735,20.963732651399432
SP,Szkolna 2A,Piaseczyński,Prażmów,51.9741466,21.0341428
SP,Franciszka Ryxa 72,Piaseczyński,Prażmów,51.9438273,20.953917196809257
SP IM. MIKOŁAJA KOPERNIKA,Główna 10,Piaseczyński,Prażmów,52.0030582,21.03950083685152
SP SOKRATES,Wodników 5,Piaseczyński,Prażmów,51.99129245,21.08359679100927
SP IM.JÓZEFA CHEŁMOŃSKIEGO,Szkolna 20,Piaseczyński,Tarczyn,51.9631848,20.73255058037855
SP IM. JULIANA STĘPKOWSKIEGO,Juliana Stępkowskiego 15,Piaseczyński,Tarczyn,51.9836512,20.83886346646915
SP IM.MIECZYSŁAWA KACZYŃSKIEGO,Piaseczyńska 34,Piaseczyński,Tarczyn,51.9781474,20.847168
SP IM.WOJCIECHA GÓRSKIEGO W PAMIĄTCE,Anieli i Wojciecha Górskich 3,Piaseczyński,Tarczyn,51.94112155,20.84467763735812
SP IM. 11 LISTOPADA W ŻÓŁWINIE,Szkolna 39,Pruszkowski,Brwinów,52.09752505,20.724952931543903
SP NR 1 IM. TADEUSZA KOŚCIUSZKI W BRWINOWIE,marsz. Józefa Piłsudskiego 11,Pruszkowski,Brwinów,52.14435225,20.709085239194913
SP NR 2 IM. JAROSŁAWA IWASZKIEWICZA W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W BRWINOWIE,Żwirowa 16,Pruszkowski,Brwinów,52.13268335,20.711610854666553
SP IM. WŁODZIMIERZA PUCHALSKIEGO W OTRĘBUSACH,dr. Mariana Piaseckiego 2,Pruszkowski,Brwinów,52.1231512,20.7599133
NIEPUBLICZNA SP FAMILIA,Szkolna 18,Pruszkowski,Brwinów,52.14618435,20.713875000740856
SP W MICHAŁOWICACH IM. JANA PAWŁA II,Szkolna 15,Pruszkowski,Michałowice,52.16812255,20.889232458871803
SP IM. MARII DĄBROWSKIEJ,Aleja Marii Dąbrowskiej 12/20,Pruszkowski,Michałowice,52.1465025,20.8156813
SP IM. MIKOŁAJA KOPERNIKA W NOWEJ WSI,Główna 96,Pruszkowski,Michałowice,52.1351194,20.8003339
SP IM. BŁ. KS. BRONISŁAWA MARKIEWICZA W WOLI KRAKOWIAŃSKIEJ,Jastrzębska 34,Pruszkowski,Nadarzyn,52.0289979,20.80134796597026
SP W MŁOCHOWIE,Mazowiecka 46,Pruszkowski,Nadarzyn,52.04970025,20.77286959907466
SP IM. ŚW. STANISŁAWA KOSTKI W KOSTOWCU,Matki Florentyny Dymman 5,Pruszkowski,Nadarzyn,52.060006650000005,20.737948268826713
SP IM. MARII SKŁODOWSKIEJ-CURIE W RUŚCU,Osiedlowa 72,Pruszkowski,Nadarzyn,52.06337365,20.787985049606434
SP NR 2 IM. MARII SKŁODOWSKIEJ-CURIE,Aleja Krakowska 20,Pruszkowski,Piastów,52.1876773,20.8450077
SP NR 4 IM. BOHATERÓW SPOD DARNICY,Żbikowska 25,Pruszkowski,Piastów,52.188782399999994,20.830118537508937
"SP NR 5 IM. ZBIGNIEWA GĘSICKIEGO ""JUNO""",Kazimierza Pułaskiego 6/8,Pruszkowski,Piastów,52.191560800000005,20.836470009603637
SP NR 3 I. BOHATERÓW POWSTANIA WARSZAWSKIEGO Z ODDZIAŁAMI INTEGRACYJNYMI,Aleja Tysiąclecia 5,Pruszkowski,Piastów,52.1783406,20.841942539160232
SP NR 1 IM. STANISŁAWA STASZICA,Józefa Brandta 22,Pruszkowski,Piastów,52.18362895,20.854676627235108
NIEPUBLICZNA SP AZYL,Bohaterów Wolności 43,Pruszkowski,Piastów,52.18481675,20.830559149302804
SP NR 2 IM.K. MAKUSZYŃSKIEGO,Jasna 2,Pruszkowski,Pruszków,52.157409,20.7921225
