ID OKE,województwo - nazwa,powiat - nazwa,Gmina/Dzielnica - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba zdających,pol_odchylenie standardowe,pol_mediana,pol_modalna,mat_wynik średni,mat_odchylenie standardowe,mat_mediana,mat_modalna,ang_wynik średni,ang_odchylenie standardowe,ang_mediana,ang_modalna,lat,long
7,Mazowieckie,Garwoliński,Pilawa,Obszar wiejski,1403105,70925,dla młodzieży,Tak,PUBLICZNA SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W GOCŁAWIU,Gocław,Szkolna 2,14,18.4457284475074,59.0,24.0,48.0,26.704734732680965,40.0,40.0,50.357142857142854,32.405041809784436,40.0,20.0,52.010538600000004,21.55290865628019
7,Mazowieckie,Garwoliński,Pilawa,Miasto,1403104,77607,dla młodzieży,Tak,PUBLICZNA SP IM. H. SIENKIEWICZA W PILAWIE,Pilawa,Leśna 6,89,15.682914069550819,64.0,64.0,66.02247191011236,26.682476481635494,76.0,84.0,71.80898876404494,26.733338360112796,84.0,100.0,52.03937105,21.086255720743456
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,64769,dla młodzieży,Tak,PUBLICZNA SP IM. HENRYKA SIENKIEWICZA W SOBOLEWIE,Sobolew,Kościuszki 17,68,19.123771643389595,60.0,67.0,48.88235294117647,27.97347977878791,38.0,32.0,54.43283582089552,30.445558890209664,49.0,20.0,51.7396502,21.671536809848334
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,106023,dla młodzieży,Tak,PUBLICZNA SZKOŁA W GOŃCZYCACH,Gończyce,106,35,15.679546015918515,60.0,60.0,54.51428571428571,28.382460810025844,56.0,32.0,47.82857142857143,28.626147601984663,42.0,20.0,51.741893,21.6682644
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,64774,dla młodzieży,Tak,PUBLICZNA SP W SOKOLE,Sokół,49,12,16.22498073958795,62.0,60.0,42.333333333333336,25.427456726058065,40.0,20.0,37.083333333333336,26.84976205150098,27.0,9.0,51.5181763,22.4776509
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,124655,dla młodzieży,Nie,NIEPUBLICZNA SP KUŹNIA TALENTÓW W CHOTYNI,Chotynia,33,10,11.119802156513394,62.5,53.0,66.4,29.186298155127517,78.0,16.0,76.3,26.6535175914925,86.5,100.0,51.5166147,22.4734403
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,278430,dla młodzieży,Tak,PUBLICZNA SP W ANIELOWIE,Anielów,16,6,22.19421846637843,54.0,76.0,38.666666666666664,20.483055327649623,28.0,28.0,41.0,30.210373494325868,29.5,,51.5150717,22.4720035
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,278474,dla młodzieży,Tak,PUBLICZNA SP W KALENIU DRUGIM,Kaleń Drugi,65,7,13.973736297871408,64.0,64.0,31.428571428571427,14.72468425911443,32.0,12.0,41.142857142857146,29.14705852068375,27.0,,51.5202601,22.4731827
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,88304,dla młodzieży,Tak,SP IM. BOLESŁAWA GRUDNIAKA W TROJANOWIE,Trojanów,161,36,24.245067590525206,57.0,13.0,42.22222222222222,21.8976293885778,34.0,32.0,48.47222222222222,30.442556206650288,44.5,24.0,51.69489135,21.834960048471412
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,91611,dla młodzieży,Tak,SP IM. ŚW. JANA PAWŁA II W KORYTNICY,Korytnica,106,22,15.72122847596168,53.0,56.0,56.72727272727273,30.90481253812307,62.0,12.0,42.59090909090909,28.29175769935492,33.0,18.0,51.6977977,21.7914656
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,89737,dla młodzieży,Tak,SP W WOLI KORYCKIEJ GÓRNEJ,Wola Korycka Górna,36,14,19.307395220590518,62.0,33.0,64.85714285714286,27.09469411120177,72.0,68.0,42.285714285714285,21.854808465443583,40.0,,51.7214566,18.1935895
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,88761,dla młodzieży,Tak,SP IM. CHORĄŻEGO JERZEGO PACA W ŻYCZYNIE,Życzyn,55A,30,18.741990882033377,50.0,53.0,49.333333333333336,28.497173349104102,56.0,12.0,42.56666666666667,27.578594759140447,36.0,13.0,51.944141,23.46293
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,88520,dla młodzieży,Tak,SP IM. DAWNYCH SŁOWIAN W PODEBŁOCIU Z FILIĄ W WIĘCKOWIE,Podebłocie,109,15,18.01850900231944,69.0,80.0,58.4,30.032870880642317,68.0,96.0,67.8,25.095019426172996,69.0,56.0,51.7048493,21.7936511
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,30397,dla młodzieży,Tak,PUBLICZNA SP W ŻABIEŃCU,Nowy Żabieniec,2,9,16.24655709016377,60.0,,64.44444444444444,23.735164307233227,68.0,80.0,53.111111111111114,29.8047141850802,51.0,18.0,-33.9238537,151.0471832
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,31103,dla młodzieży,Tak,PUBLICZNA SP IM. O. STANISŁAWA PAPCZYŃSKIEGO W MARIAŃSKIM PORZECZU,Mariańskie Porzecze,36,10,13.168523075880607,51.0,51.0,57.2,24.59593462342913,56.0,40.0,64.0,24.06241883103193,71.0,71.0,-33.9260429,151.0466825
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,30457,dla młodzieży,Tak,PUBLICZNA SP IM. ADAMA MICKIEWICZA W WILDZE,Wilga,Adama Mickiewicza 8,32,17.802052857395406,57.0,60.0,62.375,30.24664237564229,68.0,88.0,69.96875,31.539146682139325,88.0,100.0,51.85158415,21.376939070993423
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,31138,dla młodzieży,Tak,PUBLICZNA SP W KĘPIE CELEJOWSKIEJ,Zakrzew,37,14,12.465462490499132,64.0,64.0,67.71428571428571,23.638432904997778,78.0,32.0,66.21428571428571,31.284817338740645,76.5,98.0,-33.9257845,151.0472901
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,263757,dla młodzieży,Nie,"NIEPUBLICZNA SP SPECJALNA IM. MACIEJA LEWCZUKA PRZY OŚRODKU SOCJOTERAPEUTYCZNYM ""WSPÓLNY DOM"" W WILDZE",Osiedle Wilga,Plac Myśliwski 1,7,12.67650888655944,27.0,27.0,24.0,15.856499343441838,12.0,12.0,27.5,14.591664287073858,24.5,,51.82474155,21.401646959171707
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina miejska,1403021,58900,dla młodzieży,Tak,SP NR 2 IM. JANA PAWŁA II W ŁASKARZEWIE,Łaskarzew,Kolejowa 13,20,16.23660986782647,50.0,38.0,45.2,27.27929617860402,38.0,80.0,64.0,31.575306807693885,73.5,16.0,51.7887882,21.599947760582012
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina miejska,1403021,55944,dla młodzieży,Tak,SP NR 1 W ŁASKARZEW,Łaskarzew,Alejowa 23,30,18.829321106543734,49.0,44.0,52.8,28.647745693742348,50.0,12.0,64.58620689655173,28.47081656639293,75.0,78.0,51.7915244,21.588151046937654
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,60708,dla młodzieży,Tak,PUBLICZNA SP IM. PAMIĘCI WANAT W DĄBROWIE Z SIEDZIBĄ W WOLI ŁASKARZEWSKIEJ,Wola Łaskarzewska,88,19,15.341179894454553,73.0,73.0,70.3157894736842,22.414874364978804,76.0,76.0,78.57894736842105,22.297783202239454,89.0,95.0,51.7889644,21.5921883
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,104602,dla młodzieży,Tak,SP IM. JANUSZA KORCZAKA W IZDEBNIE,Izdebno,1,19,17.408406922488552,44.0,44.0,55.1578947368421,32.64040627632653,60.0,88.0,45.05263157894737,25.65043076320455,35.0,33.0,51.7889644,21.5921883
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,60705,dla młodzieży,Tak,PUBLICZNA SP W KRZYWDZIE IM.ORŁA BIAŁEGO,Krzywda,27A,8,17.84613053297549,50.0,47.0,46.5,29.25320495262015,34.0,,49.625,26.855807100141302,42.0,,51.7889644,21.5921883
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,104604,dla młodzieży,Tak,SP IM. KS. JERZEGO POPIEŁUSZKI W STARYM PILCZYNIE,Stary Pilczyn,36,33,19.12123613310695,58.0,67.0,67.39393939393939,26.553478792736875,80.0,80.0,55.75757575757576,30.827015211504364,64.0,98.0,51.7889644,21.5921883
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,82484,dla młodzieży,Tak,SP IM.KS.JANA TWARDOWSKIEGO W STARYM GONIWILKU,Stary Goniwilk,41,9,7.665861471404596,64.0,60.0,63.55555555555556,18.324913891634047,68.0,68.0,57.0,30.753500252455456,56.0,100.0,52.31478895,15.345979400000001
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,90601,dla młodzieży,Tak,SP IM. TADEUSZA KOŚCIUSZKI W STEFANOWIE,Stefanów,108,10,9.426027795418387,65.5,62.0,54.0,28.523674377611314,56.0,28.0,80.83333333333333,11.422443793786961,79.0,,51.8096724,21.895505
7,Mazowieckie,Garwoliński,Żelechów,Miasto,1403144,91141,dla młodzieży,Tak,SP IM. ROMUALDA TRAUGUTTA W ŻELECHOWIE,Żelechów,Ogrodowa 3,66,19.767635475819223,59.0,33.0,58.121212121212125,30.79724267051386,68.0,92.0,55.078125,29.041621364592835,59.0,85.0,51.811956699999996,21.904592070095447
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,82486,dla młodzieży,Tak,SP IM. HENRYKA SIENKIEWICZA W STARYM KĘBŁOWIE,Stary Kębłów,23,4,,,,,,,,,,,,52.31478845,15.355760706367798
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,83315,dla młodzieży,Tak,SP IM. GEN.FRANCISZKA KLEEBERGA W WOLI ŻELECHOWSKIEJ,Wola Żelechowska,10,4,,,,,,,,,,,,52.3140517,15.348860829085144
7,Mazowieckie,Gostyniński,Gostynin,Gmina miejska,1404011,13052,dla młodzieży,Tak,SP NR 1 IM. ARMII KRAJOWEJ,Gostynin,Józefa Ozdowskiego 2,74,21.11082447829541,63.0,67.0,48.972972972972975,29.7071167071684,44.0,16.0,62.527027027027025,30.54647454908091,69.0,98.0,52.4235579,19.46728193685857
7,Mazowieckie,Gostyniński,Gostynin,Gmina miejska,1404011,13138,dla młodzieży,Tak,SP NR 3 IM. OBROŃCÓW WESTERPLATTE,Gostynin,gen. Józefa Bema 23,114,18.947581626480765,57.0,56.0,49.05263157894737,26.885345289216687,42.0,24.0,68.42105263157895,28.481109386300645,76.0,96.0,52.4343016,19.467605329400694
7,Mazowieckie,Gostyniński,Gostynin,Gmina miejska,1404011,263055,dla młodzieży,Tak,SP NR 5 IM. KSIĘCIA MAZOWIECKIEGO SIEMOWITA IV,Gostynin,Polna 36,13,26.508232504875618,67.0,47.0,52.61538461538461,33.71723700136055,48.0,20.0,70.53846153846153,33.58712066486517,91.0,95.0,52.420001549999995,19.4610570915289
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60828,dla młodzieży,Tak,SP W LUCIENIU,Lucień,46,34,19.393752784307207,57.0,29.0,44.94117647058823,28.135116404353212,38.0,24.0,52.411764705882355,30.772521783009807,44.0,27.0,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60148,dla młodzieży,Tak,SP W TEODOROWIE,Krzywie,48,8,10.42532973099652,65.5,62.0,64.0,27.784887978899608,72.0,68.0,78.625,13.582502530829874,79.0,,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60374,dla młodzieży,Tak,SP IM. MARII KOWNACKIEJ W SOKOŁOWIE,Sokołów,10,8,22.181073012818835,58.0,58.0,45.0,26.514147167125703,40.0,20.0,28.75,16.46017922138152,20.0,18.0,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,81489,dla młodzieży,Tak,SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W SIERAKÓWKU,Sierakówek,1,30,18.8635156379245,57.0,49.0,42.8,27.869218383968597,34.0,16.0,56.63333333333333,27.690531875634957,56.5,16.0,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,58967,dla młodzieży,Tak,SP IM. ORŁA BIAŁEGO W BIAŁOTARSKU,Białotarsk,34,23,12.760258484738994,69.0,82.0,44.17391304347826,29.57033203841316,32.0,16.0,59.52173913043478,32.250203322874256,60.0,98.0,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,87148,dla młodzieży,Tak,SP IM.BOHATERÓW 1 GRUDNIA 1939R W EMILIANOWIE,Stefanów,38,20,16.749328344742665,65.5,78.0,56.2,27.34885738015393,58.0,8.0,63.2,27.073234014428348,72.5,22.0,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60568,dla młodzieży,Tak,SP IM. POWSTAŃCÓW STYCZNIOWYCH W ZWOLENIU,Zwoleń,35/36,6,15.606266547626168,45.5,,64.66666666666667,12.092238098144705,60.0,60.0,69.16666666666667,24.23094898861555,69.5,,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,87085,dla młodzieży,Tak,SP IM.WŁADYSŁAWA ST. REYMONTA W SOLCU,Solec,6,24,19.32812429825742,43.0,33.0,35.166666666666664,27.00565784341414,28.0,28.0,45.30434782608695,31.616499246037176,33.0,11.0,52.4287607,19.4612956
7,Mazowieckie,Gostyniński,Pacyna,Gmina wiejska,1404032,85490,dla młodzieży,Tak,SP IM. J. KUSOCIŃSKIEGO W PACYNIE,Pacyna,Kopycińskiego 5,39,16.395546291555938,62.0,58.0,45.333333333333336,24.9936744134143,40.0,28.0,54.15384615384615,30.45091759935976,44.0,98.0,52.3060956,19.71291032577301
7,Mazowieckie,Gostyniński,Sanniki,Miasto,1404044,7372,dla młodzieży,Tak,SP IM. FRYDERYKA CHOPINA W SANNIKACH,Sanniki,Warszawska 183,76,15.891659470307738,58.0,64.0,47.68421052631579,26.483465808289456,48.0,32.0,54.68421052631579,31.00857713529724,45.0,20.0,52.33408,19.85615
7,Mazowieckie,Gostyniński,Szczawin Kościelny,Gmina wiejska,1404052,15767,dla młodzieży,Tak,SP IM.MARII KOWNACKIEJ W TRĘBKACH,Trębki,1,12,9.893881386437219,63.0,62.0,55.0,26.78930134711741,52.0,40.0,49.75,22.98233016906684,50.0,,52.36998,19.6118
7,Mazowieckie,Gostyniński,Szczawin Kościelny,Gmina wiejska,1404052,21243,dla młodzieży,Tak,SP IM. ANDRZEJA MAŁKOWSKIEGO W SZCZAWINIE KOŚCIELNYM,Szczawin Kościelny,Jana Pawła II 1,37,24.047068527119706,58.0,64.0,42.16216216216216,27.154725350085357,36.0,16.0,40.24324324324324,29.02692636753396,24.0,15.0,52.3697,19.61347
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,121867,dla młodzieży,Tak,SP IM. MARII KONOPNICKIEJ W GOLACH,Gole,51,12,14.926672621704933,73.0,73.0,77.33333333333333,13.399834161494523,80.0,80.0,60.833333333333336,22.61206659187867,65.5,55.0,50.4121533,20.791133106478103
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,121810,dla młodzieży,Tak,SP IM. JANA PAWŁA II W BARANOWIE,Baranów,Armii Krajowej 49,20,16.008981853946867,60.0,47.0,58.0,26.183964558485027,64.0,64.0,75.75,24.863376681376163,88.0,96.0,52.122040850000005,20.470878505563736
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,122140,dla młodzieży,Tak,SP IM. ORŁA BIAŁEGO W KASKACH,Kaski,Królewska 23,16,11.986809156318458,64.0,51.0,57.0,29.03446228191595,58.0,16.0,57.5625,26.631674632850263,54.5,22.0,52.171085950000005,20.438195314018692
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,121799,dla młodzieży,Tak,SP IM. KS. JANA TWARDOWSKIEGO W BOŻEJ WOLI,Boża Wola,1 Maja 13,21,10.99061648833453,71.0,53.0,71.04761904761905,25.92016348874842,76.0,100.0,80.6,22.098416232843473,91.0,96.0,52.18807425,20.52480922965835
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,4471,dla młodzieży,Tak,SP IM. DOKTORA MATEUSZA CHEŁMOŃSKIEGO W ADAMOWIŹNIE,Adamowizna,Osowiecka 33,85,13.473983646053519,64.0,62.0,66.23255813953489,24.699907926861933,72.0,92.0,75.40697674418605,24.619135073965474,83.0,100.0,52.07615,20.62922
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,4470,dla młodzieży,Tak,SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 6 IM. SZARYCH SZEREGÓW,Grodzisk Mazowiecki,Sportowa 31,112,18.919809292735206,64.0,64.0,60.464285714285715,27.269792475056597,62.0,92.0,74.66964285714286,26.678438455874392,84.0,96.0,52.0988126,20.619121038058903
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,6175,dla młodzieży,Tak,SP NR 4 IM. JÓZEFY JOTEYKO,Grodzisk Mazowiecki,Zielony Rynek 2,81,19.742612964129776,62.0,73.0,58.27160493827161,26.47291294222068,56.0,28.0,70.1,27.859737974360062,80.0,98.0,52.11804095,20.614713201900624
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,11917,dla młodzieży,Nie,SPOŁECZNA SP NR 23 IM. GEN. BRYG. LEOPOLDA OKULICKIEGO,Grodzisk Mazowiecki,3 Maja 33,10,9.23525852372309,77.0,73.0,74.4,22.357101779971394,80.0,60.0,92.7,7.362744053679988,96.5,100.0,52.1116325,20.6360926
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,123964,dla młodzieży,Nie,NIEPUBLICZNA SP IM. LEONARDA DA VINCI,Książenice,Mazowiecka 87A,4,,,,,,,,,,,,52.0885931,20.6762305
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,268506,dla młodzieży,Nie,NIEPUBLICZNA SP FUNDACJI KRÓLOWEJ ŚWIĘTEJ JADWIGI,Grodzisk Mazowiecki,A. Dygasińskiego 1,38,16.328517955251126,68.0,62.0,69.15789473684211,24.58768017972616,76.0,84.0,87.3529411764706,11.871573444803488,90.0,87.0,52.1071643,20.6481836
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,268509,dla młodzieży,Nie,TENISOWA SP,Kozerki,Jowisza 92,9,9.314796406726527,56.0,49.0,56.888888888888886,26.383683697165917,52.0,24.0,86.44444444444444,7.776190314187863,84.0,76.0,52.07732,20.58183
7,Mazowieckie,Grodziski,Jaktorów,Gmina wiejska,1405052,42111,dla młodzieży,Tak,SP IM. STEFANII CYGAŃSKIEJ W JAKTOROWIE,Jaktorów,Warszawska 88,86,15.519945644806212,62.0,56.0,53.95348837209303,27.878435016945463,54.0,24.0,68.43529411764706,28.98821142092217,75.0,100.0,52.08823525,20.563792185427765
7,Mazowieckie,Grodziski,Jaktorów,Gmina wiejska,1405052,42112,dla młodzieży,Tak,SP IM. JÓZEFA JAGIELSKIEGO W MIĘDZYBOROWIE,Międzyborów,Staszica 5,108,12.174440129033384,67.0,62.0,68.55555555555556,24.07062653377338,72.0,84.0,80.66666666666667,20.90100121649324,89.0,96.0,52.05486,20.48451
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,58211,dla młodzieży,Tak,SP NR 3 IM. FRYDERYKA CHOPINA W MILANÓWKU,Milanówek,Żabie Oczko 1,44,16.875332870913457,70.0,67.0,56.977777777777774,26.44112023924427,52.0,44.0,83.54347826086956,20.623653075111854,92.0,100.0,52.12270715,20.658634798641987
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,63992,dla młodzieży,Tak,SP NR 2 IM. ARMII KRAJOWEJ W MILANÓWKU,Milanówek,Literacka 20,51,15.940296143360195,73.0,73.0,70.74509803921569,27.604946372091987,76.0,96.0,82.43137254901961,23.569051576882686,93.0,100.0,52.1279422,20.666127823831985
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,52764,dla młodzieży,Tak,SP NR 1 IM. KS. PIOTRA SKARGI W MILANÓWKU,Milanówek,Królewska 69,72,15.643001975403221,68.0,62.0,64.33333333333333,27.388156402195296,70.0,96.0,83.20833333333333,21.913299804760882,92.0,95.0,52.1211739,20.680872082295032
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,64965,dla młodzieży,Nie,MILANOWSKA PRYWATNA SP,Milanówek,Warszawska 52b,16,12.493592107556577,71.0,71.0,95.0,6.999999999999999,100.0,100.0,97.125,5.509934210133546,100.0,100.0,52.1211943,20.6583525
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,58207,dla młodzieży,Nie,INTEGRACYJNA SPOŁECZNA SP NR 18 IM. GEN. BRYG. AUGUSTA EMILA FIELDORFA,Milanówek,Spacerowa 3,17,13.150183863358658,60.0,67.0,68.94117647058823,24.29347670426411,72.0,72.0,85.58823529411765,13.45169494472028,89.0,100.0,52.124643199999994,20.656201582738667
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,262913,dla młodzieży,Nie,SPOŁECZNA SP MILANOWSKIEGO TOWARZYSTWA EDUKACYJNEGO,Milanówek,Brzozowa 1a,37,9.749304633291782,69.0,64.0,91.67567567567568,9.363685039365398,96.0,100.0,98.13513513513513,2.548578429000277,100.0,100.0,52.1216969,20.66024326118158
7,Mazowieckie,Grodziski,Podkowa Leśna,Gmina miejska,1405021,93122,dla młodzieży,Tak,SP IM.BOHATERÓW WARSZAWY,Podkowa Leśna,Jana Pawła II 20,43,14.665404668979358,80.0,84.0,77.67441860465117,22.565378843183602,84.0,96.0,81.29787234042553,23.77636489011637,93.0,100.0,52.11837835,20.72561122398625
7,Mazowieckie,Grodziski,Podkowa Leśna,Gmina miejska,1405021,25301,dla młodzieży,Nie,SP NR 2 IM.ŚW.TERESY OD DZIECIĄTKA JEZUS,Podkowa Leśna,Kościelna 4,47,11.172218664879438,82.0,84.0,90.2127659574468,10.846974615390515,92.0,100.0,94.63829787234043,5.699666029465436,96.0,98.0,52.12142955,20.72830787013644
7,Mazowieckie,Grodziski,Żabia Wola,Gmina wiejska,1405062,7605,dla młodzieży,Tak,SP IM. MARII KOWNACKIEJ W SKUŁACH,Skuły,Mszczonowska 3,12,23.31070331175979,64.5,31.0,58.0,33.68481359109275,64.0,24.0,61.5,25.695330315059195,62.0,,52.00508,20.67925
7,Mazowieckie,Grodziski,Żabia Wola,Gmina wiejska,1405062,7604,dla młodzieży,Tak,SP IM. STEFANII DZIEWULSKIEJ W OJRZANOWIE,Ojrzanów,Szkolna 1,29,10.463116807026442,62.0,60.0,60.689655172413794,26.388481615092207,64.0,84.0,75.65517241379311,27.35245795179578,87.0,98.0,52.01064595,20.734465790664018
7,Mazowieckie,Grodziski,Żabia Wola,Gmina wiejska,1405062,7603,dla młodzieży,Tak,SP IM. KAWALERÓW ORDERU UŚMIECHU W JÓZEFINIE,Józefina,Mazowiecka 1,79,15.80505335595808,67.0,69.0,55.44303797468354,27.65233839332238,56.0,24.0,74.32911392405063,27.677492349545926,89.0,98.0,52.045016,20.6514279
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,91955,dla młodzieży,Tak,PUBLICZNA SP IM. JANA PAWŁA II W BELSKU DUŻYM,Belsk Duży,Szkolna 3,55,16.957564927325585,69.0,64.0,66.03636363636363,27.983088163040474,72.0,92.0,74.27272727272727,29.02691825652655,87.0,100.0,51.823499850000005,20.807748230733598
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,83954,dla młodzieży,Tak,PUBLICZNA SP IM. ZIEMI GRÓJECKIEJ W ZABOROWIE,Zaborów,40,3,,,,,,,,,,,,51.8258436,20.8087878
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,91956,dla młodzieży,Tak,PUBLICZNA SP IM. UNICEF W LEWICZYNIE,Lewiczyn,94,12,7.076467260497209,65.5,64.0,45.333333333333336,22.88133640230735,38.0,20.0,63.0,17.97220075561143,59.0,,51.8258436,20.8087878
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,103472,dla młodzieży,Tak,PUBLICZNA SP IM. ROMUALDA TRAUGUTTA W ŁĘCZESZYCACH,Łęczeszyce,47,5,20.88444397153058,58.0,,77.6,12.026637102698327,80.0,,,,,,51.8258436,20.8087878
7,Mazowieckie,Grójecki,Błędów,Gmina wiejska,1406022,105736,dla młodzieży,Tak,PUBLICZNA SP IM. 11 LISTOPADA 1918R. W GOŁOSZACH,Gołosze,28,8,8.565008756562948,80.0,,78.5,20.8746257451481,86.0,96.0,76.75,23.99348870006194,89.0,89.0,52.1852652,19.9746016
7,Mazowieckie,Grójecki,Błędów,Gmina wiejska,1406022,114665,dla młodzieży,Tak,PUBLICZNA SP IM. STANISŁAWA FIEDOROWICZA W LIPIU,Lipie,31,16,21.874285702623524,51.0,9.0,58.0,30.528675044947494,58.0,20.0,59.4375,27.811797743943128,66.5,78.0,52.183258,19.9729565
7,Mazowieckie,Grójecki,Błędów,Gmina wiejska,1406022,57710,dla młodzieży,Tak,PUBLICZNA SP IM. TADEUSZA KOŚCIUSZKI W BŁĘDOWIE,Błędów,Stary Rynek 9,24,17.19369837728023,60.0,49.0,54.833333333333336,27.361266215014414,58.0,28.0,68.375,28.562522793572235,75.5,35.0,51.7755596,20.699992226466357
7,Mazowieckie,Grójecki,Błędów,Gmina wiejska,1406022,64726,dla młodzieży,Tak,PUBLICZNA SP W WILKOWIE IM.KS. MARIANA PANKA,Wilków Drugi,82,11,12.964031614527917,58.0,,64.36363636363636,23.289766489608606,64.0,28.0,65.27272727272727,22.23057235222337,78.0,78.0,51.279027,21.053787
7,Mazowieckie,Grójecki,Chynów,Gmina wiejska,1406032,66479,dla młodzieży,Tak,PUBLICZNA SP IM. POETÓW POLSKICH W ZALESIU,Zalesie,12,6,13.98411797560202,60.0,40.0,53.333333333333336,31.55242550986462,50.0,92.0,41.5,29.94300140823116,35.5,,51.5115805,19.3426758
7,Mazowieckie,Grójecki,Chynów,Gmina wiejska,1406032,66473,dla młodzieży,Tak,PUBLICZNA SP IM. KAWALERÓW ORDERU UŚMIECHU W BUDZISZYNKU,Budziszynek,5,10,16.560193235587562,71.0,53.0,68.0,30.03997336882974,76.0,96.0,55.0,29.76239237695787,50.0,85.0,51.5079649,19.3483508
7,Mazowieckie,Grójecki,Chynów,Gmina wiejska,1406032,103877,dla młodzieży,Tak,PUBLICZNA SP IM. KORNELA MAKUSZYŃSKIEGO W CHYNOWIE,Chynów,Główna 52,35,10.489100270747532,69.0,69.0,67.65714285714286,24.995934363289514,72.0,100.0,69.85714285714286,27.94192227474987,82.0,96.0,51.90535665,21.08158991159312
